latitude,longitude,CrimeCount,ViolentCount,CrimeDensity,ViolentRatio,DistanceFromCenter,Risk
41.990413167,-87.704558614,1.0,0.0,0.0002715361680083388,0.0,0.13491885653521765,
41.684687455,-87.620753906,1.0,0.0,0.0002737892958447148,0.0,0.19362397676949578,0.0
41.973455578,-87.751704899,1.0,0.0,0.00027149992369531785,0.0,0.15476915279187137,
41.880365478,-87.725658979,1.0,0.0,0.0002721841915399365,0.0,0.09588574578888533,0.0
41.916908451,-87.747974929,1.0,0.0,0.0002718777414012278,0.0,0.12438412162801148,
41.771146186,-87.722570475,2.0,0.0,0.0005458109627239626,0.0,0.14158205875347116,1.0
41.906413452,-87.765806975,1.0,0.0,0.00027189057688157745,0.0,0.13892281602676754,
41.927053194,-87.693826091,1.0,0.0,0.00027197979476401425,0.0,0.08059625010843953,
41.816277128,-87.640089799,1.0,1.0,0.00027286750559764826,1.0,0.06267333935405607,0.0
41.699323153,-87.622111996,2.0,1.0,0.0005473779174821106,0.5,0.17894207562439327,0.0
41.754683888,-87.584485383,2.0,0.0,0.0005468870164616761,0.0,0.13147224503694196,0.0
41.75621255,-87.610203332,1.0,0.0,0.00027335323135821107,0.0,0.12345274344543984,0.0
41.911805508,-87.699132811,1.0,1.0,0.00027206227849827576,1.0,0.07709150375170365,
41.808640392,-87.619572637,1.0,0.0,0.0002729812542121391,0.0,0.07020851869572346,1.0
41.837921113,-87.61947121,1.0,1.0,0.00027279052111068766,1.0,0.04148526079733845,0.0
41.751620403,-87.65134044,1.0,0.0,0.00027325499067487797,0.0,0.1283007366022404,0.0
41.746545819,-87.6439223,1.0,1.0,0.00027331133771023715,1.0,0.13231002190262137,0.0
41.779234743,-87.685207125,1.0,0.0,0.0002729689108648007,0.0,0.1133326455282938,0.0
41.995233124,-87.656971288,1.0,0.0,0.0002716523977161453,0.0,0.12024328517458892,
41.817506771,-87.623054656,1.0,0.0,0.0002729125296198234,0.0,0.060967524685897924,0.0
41.928427943,-87.701739041,1.0,0.0,0.0002719463383321235,0.0,0.08779594219899839,
41.881854367,-87.724388981,3.0,2.0,0.0008165353673120059,0.6666666666666666,0.09466345967789926,0.0
41.878968514,-87.662528023,1.0,1.0,0.00027238929326102733,1.0,0.03273954498853131,0.0
41.893447354,-87.765341462,1.0,0.0,0.0002719761700800493,0.0,0.13640758481806117,1.0
41.793592006,-87.699313049,1.0,0.0,0.00027283124806287224,0.0,0.10942424334296605,1.0
41.716517432,-87.622731926,1.0,0.0,0.0002735742169322649,0.0,0.16173708279656882,1.0
41.816019968,-87.610393015,1.0,0.0,0.000272961676553084,0.0,0.06504276623815994,0.0
41.824501458,-87.602853398,1.0,0.0,0.0002729298112354851,0.0,0.059991024860999144,0.0
41.97980808,-87.670628449,2.0,0.0,0.0005434197610615758,0.0,0.10959696978033252,
41.882437369,-87.686467698,1.0,1.0,0.0002722923729334207,1.0,0.05683344760316017,0.0
41.75643909,-87.582207324,1.0,1.0,0.000273439126338522,1.0,0.13063858477062013,0.0
41.76350538,-87.597002882,1.0,0.0,0.0002733466836828479,0.0,0.11919554472400336,1.0
41.749490981,-87.602275219,1.0,0.0,0.00027342198336444416,0.0,0.13152145580566227,0.0
41.684333387,-87.654288307,1.0,0.0,0.0002736868753972161,0.0,0.19530790432857134,0.0
41.777088761,-87.664155368,1.0,1.0,0.0002730484869697992,1.0,0.10669377542635937,0.0
41.802289524,-87.681813332,1.0,1.0,0.0002728289228143976,1.0,0.09193810405424445,1.0
41.739072623,-87.638835937,2.0,0.0,0.0005467522762320937,0.0,0.13932070812685873,0.0
41.897940501,-87.765507343,1.0,1.0,0.0002719464892857549,1.0,0.13715002159696735,0.0
41.89751583,-87.628457081,1.0,0.0,0.0002723745723399386,0.0,0.01946221688373344,0.0
41.931096211,-87.778957962,1.0,0.0,0.0002716898178759855,0.0,0.15829306999471301,
41.786969124,-87.648938205,2.0,0.0,0.0005460626396399278,0.0,0.0931187814092798,0.0
41.8995262,-87.729899894,4.0,3.0,0.0010881862789440038,0.75,0.10236733280324416,0.0
41.675293497,-87.63821525,1.0,1.0,0.00027379644719918635,1.0,0.20298101904279997,0.0
41.824597448,-87.695448393,1.0,0.0,0.0002726410071006036,0.0,0.08468904636371892,0.0
41.901855195,-87.725054869,1.0,1.0,0.0002720464730086278,1.0,0.09817229424687725,
41.797430182,-87.645236564,1.0,0.0,0.00027297451397833824,0.0,0.08213347091338472,0.0
41.715621309,-87.645490882,1.0,0.0,0.0002735090530717088,0.0,0.16323458214181438,0.0
41.882435247,-87.733079304,1.0,0.0,0.0002721477208227915,0.0,0.10337025201321126,0.0
41.883811502,-87.639789887,1.0,1.0,0.0002724284603356817,1.0,0.01150734971089359,0.0
42.011299722,-87.693726174,1.0,1.0,0.00027143469473678853,1.0,0.14774546241138542,
41.707097174,-87.628687906,1.0,0.0,0.00027361740973069683,0.0,0.17100644213904084,0.0
42.013109225,-87.663604147,9.0,4.0,0.0024436464076360645,0.4444444444444444,0.1391769060925605,
41.795993678,-87.648702843,1.0,0.0,0.0002729731001481865,0.0,0.08425417251299938,0.0
41.745265005,-87.600161171,1.0,1.0,0.00027345626168511536,1.0,0.13610141836565298,0.0
41.880205698,-87.692233368,1.0,0.0,0.0002722889786956439,0.0,0.0624688674772537,0.0
41.871325775,-87.652268749,1.0,0.0,0.0002724708999252724,0.0,0.023467739686121168,0.0
41.881458046,-87.666383467,1.0,1.0,0.00027236112321801976,1.0,0.036737263516464586,0.0
41.876950765,-87.711146877,1.0,0.0,0.00027225142332578664,0.0,0.08135499455312256,1.0
41.801840044,-87.591840272,1.0,0.0,0.0002731121053458842,0.0,0.08518522077776416,0.0
41.865572356,-87.766120589,1.0,0.0,0.00027215484163621903,0.0,0.13689501396871934,1.0
41.855759851,-87.68198304,1.0,0.0,0.00027247985912900156,0.0,0.0567640019817503,0.0
41.76907549,-87.630165513,2.0,0.0,0.0005464136008935335,0.0,0.10902512270341311,0.0
41.708894892,-87.631858161,1.0,0.0,0.0002735957181745003,0.0,0.1692176249685402,0.0
41.852868298,-87.63091491,12.0,6.0,0.0032718898409447965,0.5,0.02525632218129197,0.0
41.887731576,-87.765439838,1.0,1.0,0.0002720129776089295,1.0,0.13598136971258518,0.0
41.887896377,-87.684161363,1.0,1.0,0.0002722640477446977,1.0,0.05523700561710032,0.0
41.752914756,-87.561406569,1.0,0.0,0.0002735271697844922,0.0,0.14264994468730802,0.0
41.790320325,-87.617487726,1.0,0.0,0.00027310742250796083,0.0,0.08863894987056747,0.0
41.866762539,-87.725200404,1.0,1.0,0.00027227405024413543,1.0,0.09607171855072845,1.0
41.702945165,-87.620702499,1.0,0.0,0.00027366959039822205,0.0,0.17539093690473995,0.0
41.750005014,-87.673125651,7.0,3.0,0.001912383632702714,0.42857142857142855,0.1352236572235586,0.0
41.793935909,-87.625680278,3.0,2.0,0.0008191747923328072,0.6666666666666666,0.08426485817477196,0.0
41.88774479,-87.653691929,1.0,0.0,0.00027235967550224156,0.0,0.02576521386453295,0.0
41.902746595,-87.772958489,1.0,0.0,0.00027189221480557955,0.0,0.14526461240734942,
41.933830553,-87.64571655,1.0,1.0,0.0002720851053888102,1.0,0.0579588742263678,
41.886018055,-87.633937881,33.0,1.0,0.008990265901611338,0.030303030303030304,0.008934072652104106,0.0
41.885684848,-87.749662898,3.0,2.0,0.0008162255350480846,0.6666666666666666,0.12010264042118278,1.0
41.738742418,-87.640052287,1.0,0.0,0.00027337450666108917,0.0,0.13973419427476497,0.0
41.873205006,-87.713202641,1.0,1.0,0.00027226939610174776,1.0,0.08354616383792647,0.0
41.743592486,-87.628468568,1.0,1.0,0.0002733788775889921,1.0,0.1345141034748123,0.0
41.771965566,-87.647011814,1.0,1.0,0.00027313538968052795,1.0,0.10752099618991494,0.0
41.792239482,-87.730485513,1.0,0.0,0.00027274313196446,0.0,0.13232384924609236,1.0
41.948047563,-87.66040742,1.0,0.0,0.00027194730758808746,0.0,0.07635100345571774,
41.877939757,-87.647715056,1.0,1.0,0.00027244202115443255,1.0,0.017915772640383642,0.0
41.791332477,-87.729698267,1.0,0.0,0.00027275149888363634,0.0,0.13231880742041147,0.0
41.802199106,-87.609411428,1.0,0.0,0.0002730549838807018,0.0,0.07859159992135613,0.0
41.826169755,-87.667849184,1.0,0.0,0.0002727165865490474,0.0,0.06437771935092258,1.0
41.748418256,-87.631816504,1.0,0.0,0.00027333683414836795,0.0,0.1296974210046762,0.0
41.768058417,-87.663878988,1.0,0.0,0.0002731083816721206,0.0,0.11519777520529802,0.0
41.995431777,-87.715582154,1.0,0.0,0.00027146959755679825,0.0,0.14534553257275148,
41.789223831,-87.703437355,1.0,0.0,0.0002728469353781629,0.0,0.11541851440524338,0.0
41.748118897,-87.564446968,1.0,0.0,0.0002735490930468372,0.0,0.14548575850814988,0.0
41.780338934,-87.609972663,1.0,1.0,0.00027319610069178685,1.0,0.09975143767369503,0.0
41.898399641,-87.623139681,1.0,0.0,0.0002723853555011301,0.0,0.021364345857303218,0.0
41.965727545,-87.650025065,1.0,0.0,0.00027186493658502234,0.0,0.08993130654549779,
41.769739361,-87.671229747,1.0,0.0,0.000273074493201972,0.0,0.11601056857447449,1.0
41.904456299,-87.727568561,1.0,1.0,0.00027202179190211154,1.0,0.10125880710825685,
41.838199851,-87.634451458,1.0,0.0,0.000272742073155273,0.0,0.04017036160838377,1.0
41.681585091,-87.640292757,1.0,1.0,0.0002737486298644012,1.0,0.19679483582843238,0.0
41.920614966,-87.775910739,1.0,0.0,0.0002717671817278384,0.0,0.15217053060663677,
42.011998404,-87.702955147,1.0,0.0,0.00027140161806251474,0.0,0.15257935026188169,
41.731187085,-87.604102106,1.0,0.0,0.0002735362057450754,0.0,0.14914350924473077,1.0
41.736861885,-87.545825709,2.0,0.0,0.0005473621468889871,0.0,0.16431642242243055,0.0
41.925174426,-87.666508943,2.0,1.0,0.0005441534727075102,0.5,0.05969546112901511,
41.894465726,-87.624241063,2.0,1.0,0.0005448150172221206,0.5,0.017284061099086947,0.0
41.944881638,-87.649413299,2.0,1.0,0.0005440038948073406,0.5,0.06960221743325232,
41.681858271,-87.640084822,1.0,0.0,0.0002737474852270845,0.0,0.19651105252499507,0.0
41.876928613,-87.683850103,1.0,1.0,0.00027233632171131387,1.0,0.05406279480209837,0.0
41.928340751,-87.709887064,1.0,0.0,0.00027192164068943206,0.0,0.09454137126773296,
41.769321463,-87.676355119,1.0,0.0,0.0002730612617758097,0.0,0.11832222621707625,0.0
41.80943063,-87.613397878,1.0,0.0,0.0002729953332351396,0.0,0.0706010763536941,0.0
41.998347557,-87.680152053,1.0,0.0,0.000271560439254925,0.0,0.13036412162010896,
41.916616231,-87.693213834,1.0,0.0,0.0002720494153351306,0.0,0.07419443640209719,
41.938882931,-87.661992344,1.0,0.0,0.0002720018166021037,0.0,0.06878162336819765,
41.941270246,-87.770180709,1.0,1.0,0.0002716510749856428,1.0,0.15393902506850768,
41.81406098,-87.633503398,1.0,0.0,0.00027290247698768486,0.0,0.06414601499163565,0.0
41.972024277,-87.657702299,1.0,0.0,0.0002718003439374497,0.0,0.09798116196217234,
41.87949161,-87.745999461,1.0,0.0,0.00027212677441575735,0.0,0.11620779369337131,0.0
41.862968887,-87.624053203,1.0,0.0,0.0002726130468948285,0.0,0.016185680596689723,0.0
41.969971222,-87.656238387,1.0,1.0,0.0002718181791106708,1.0,0.09559973712795455,
41.755700378,-87.618257389,1.0,0.0,0.0002733314567665951,0.0,0.12294266685915521,0.0
41.921978553,-87.689305697,1.0,0.0,0.00027202674011160056,0.0,0.07393412871488061,
41.766938061,-87.616900961,1.0,0.0,0.00027326214545306607,0.0,0.1119078276501007,0.0
41.851436512,-87.646460241,1.0,0.0,0.0002726184533829972,0.0,0.03144050289840055,1.0
41.772179881,-87.608187389,1.0,0.0,0.0002732550303389287,0.0,0.10810262051963722,0.0
41.938713893,-87.820218875,1.0,0.0,0.00027151284267330484,0.0,0.19983341057209986,
41.783106207,-87.623779104,1.0,0.0,0.00027313496376524737,0.0,0.09518440994811,0.0
41.915461091,-87.749906047,1.0,0.0,0.00027188114602562884,0.0,0.12578280346165913,
41.825397259,-87.700632039,1.0,0.0,0.00027261967904149874,0.0,0.08828791909321701,0.0
41.765867324,-87.598577726,1.0,0.0,0.0002733263114381099,0.0,0.11649465204829461,0.0
41.877967604,-87.726291244,1.0,1.0,0.00027219781461614435,1.0,0.09649133483047495,0.0
41.740345099,-87.60198324,1.0,0.0,0.00027348280539057327,0.0,0.14053535102036813,0.0
41.790716455,-87.615880848,1.0,1.0,0.0002731098425013668,1.0,0.08848517801963442,0.0
41.975612775,-87.668355074,1.0,0.0,0.00027174408347229096,0.0,0.10485816620247515,
41.703773605,-87.525645351,2.0,1.0,0.0005479227333893397,0.5,0.20307112769178073,0.0
41.812491652,-87.612706989,1.0,0.0,0.0002729775003134808,0.0,0.06779842440894827,0.0
41.783426283,-87.709177289,1.0,0.0,0.0002728669351832915,0.0,0.12354702222063331,0.0
41.893985382,-87.759302131,1.0,0.0,0.00027199139353787196,0.0,0.13047278373218554,0.0
41.678272068,-87.671381106,1.0,0.0,0.0002736733110340115,0.0,0.2041082820063447,0.0
41.871681161,-87.72537408,1.0,0.0,0.00027224152752359897,0.0,0.09578938491269677,0.0
41.739287164,-87.694248814,1.0,0.0,0.00027320199094975806,0.0,0.15304461135359074,0.0
41.958438613,-87.653669226,1.0,0.0,0.0002719008597686807,0.0,0.08380950237653334,
41.929880578,-87.802785862,1.0,1.0,0.00027162396146109094,1.0,0.18056947889910308,
41.873674664,-87.754820808,3.0,3.0,0.0008164116558647105,1.0,0.12509910483966835,0.0
41.877850233,-87.629290122,1.0,0.0,0.0002724998873450714,0.0,0.0005677667911907251,0.0
41.955756115,-87.649734538,1.0,0.0,0.0002719304508113985,0.0,0.08017392345498721,
41.774717759,-87.689622564,1.0,0.0,0.0002729846799331912,0.0,0.11944298605492684,0.0
41.721489466,-87.594772111,1.0,1.0,0.0002736289276623867,1.0,0.16047994381717154,0.0
41.796286607,-87.589021796,1.0,0.0,0.0002731571830013861,0.0,0.09141276276122094,0.0
41.771204571,-87.687091578,1.0,1.0,0.00027301551949414745,1.0,0.12128049163333768,0.0
41.889522701,-87.617060659,1.0,0.0,0.00027246198010339866,0.0,0.017110491145771574,1.0
41.869286863,-87.664890879,1.0,0.0,0.00027244493575974974,0.0,0.03618067402320088,0.0
41.903354552,-87.666893991,2.0,1.0,0.0005444344325145284,0.5,0.04487489905312517,
41.857095264,-87.651542444,1.0,0.0,0.00027256579270067236,0.0,0.030231321597356527,0.0
41.801131542,-87.61772683,1.0,0.0,0.0002730360423891234,0.0,0.0779095947926014,1.0
41.740119593,-87.551483572,1.0,1.0,0.0002736420285619976,1.0,0.1586570376963034,1.0
41.807695527,-87.737364769,1.0,0.0,0.0002726209233593202,0.0,0.12855726097124964,0.0
41.76437788,-87.651670871,1.0,1.0,0.00027317049154660034,1.0,0.11580611199584365,0.0
41.747393001,-87.585438607,6.0,2.0,0.001640929720210626,0.3333333333333333,0.13802989812532593,0.0
41.779963406,-87.631725774,1.0,1.0,0.00027313073926711775,1.0,0.09815548730163046,0.0
41.934440793,-87.654651769,1.0,1.0,0.00027205341090875447,1.0,0.061578367778770904,
41.939413955,-87.693967237,1.0,0.0,0.00027189919680415813,0.0,0.08875153734980983,
41.856888295,-87.710276855,1.0,1.0,0.00027238461827738656,1.0,0.08322536043597767,0.0
41.74527172,-87.680924346,1.0,0.0,0.00027320433631628096,0.0,0.14232726626225556,0.0
41.799086635,-87.590427037,1.0,0.0,0.00027313450275448037,0.0,0.08827990747629527,0.0
41.655615518,-87.613964419,1.0,0.0,0.0002740016081862149,0.0,0.22304732761550544,0.0
41.774970032,-87.605025127,1.0,1.0,0.0002732466426068207,1.0,0.10606405909566173,0.0
42.006790814,-87.659630477,1.0,0.0,0.00027156941723940306,0.0,0.13210292565279655,
41.890011296,-87.631749492,1.0,0.0,0.00027241313263072394,0.0,0.012069775948935891,0.0
41.91910333,-87.756005333,1.0,0.0,0.00027183862814595923,0.0,0.13269913017322219,
41.746033934,-87.584919374,1.0,0.0,0.000273498811659611,0.0,0.1394837495153791,0.0
41.97602447,-87.842867762,1.0,0.0,0.00027120156422362035,0.0,0.23449322597564776,
41.910312916,-87.687854251,1.0,0.0,0.0002721069620683003,0.0,0.06639252982372458,
41.778714191,-87.595710705,1.0,0.0,0.00027325120743160284,0.0,0.10506959152953102,0.0
41.75702248,-87.558073456,1.0,1.0,0.0002735106738142996,1.0,0.140728330351548,0.0
41.891437756,-87.670459237,1.0,0.0,0.00027228358023461226,0.0,0.042790995414194954,0.0
41.76137598,-87.609119076,1.0,0.0,0.00027332281623326874,0.0,0.11854196498479298,0.0
41.747779776,-87.550397545,1.0,0.0,0.000273595212548807,0.0,0.15260442537305025,1.0
41.889179572,-87.633062369,3.0,1.0,0.0008172433807238114,0.3333333333333333,0.011549890354255707,0.0
41.874906924,-87.694269095,1.0,0.0,0.0002723171119520446,0.0,0.06454812115360034,0.0
41.801025281,-87.652621265,1.0,1.0,0.00027292804076923583,1.0,0.08038235157750176,0.0
41.851335288,-87.631981429,1.0,0.0,0.00027266415567966603,0.0,0.026853462363820284,0.0
41.690734611,-87.626310922,2.0,1.0,0.0005474644456632361,0.5,0.18739787261442273,0.0
41.726340966,-87.628789048,1.0,0.0,0.0002734909043148195,0.0,0.15176240122164592,0.0
41.86661375,-87.62413407,4.0,1.0,0.0010903562476937525,0.25,0.01280768136032328,0.0
41.890164484,-87.754201943,1.0,0.0,0.00027203201181127176,0.0,0.12498557995369025,0.0
41.952549459,-87.816369168,1.0,0.0,0.0002714351989230964,0.0,0.20087502680423122,
41.934809746,-87.653931188,2.0,1.0,0.0005441065075553444,0.5,0.06163042694704694,
41.765597301,-87.595838978,1.0,0.0,0.0002733366243501448,0.0,0.11751684261232477,0.0
41.910350445,-87.685260152,1.0,0.0,0.00027211476846950895,0.0,0.06415543361680494,
41.702534042,-87.629246741,1.0,0.0,0.00027364560409298726,0.0,0.17556682973722237,1.0
41.805679494,-87.58425861,1.0,1.0,0.0002731106621849119,1.0,0.08554968084351855,0.0
41.870924088,-87.709068472,1.0,0.0,0.0002722970620967389,0.0,0.07959261502329106,0.0
41.767554109,-87.569812396,3.0,1.0,0.0008202151589489756,0.3333333333333333,0.12577323503291507,1.0
41.710884656,-87.660330319,1.0,0.0,0.00027349380673507943,0.0,0.16997962127055605,1.0
41.770963318,-87.592144656,1.0,0.0,0.0002733130376242681,0.0,0.1135614087695654,0.0
41.694650688,-87.540108953,1.0,0.0,0.00027397603577318833,0.0,0.20420120955868537,0.0
41.794849303,-87.642741124,1.0,0.0,0.0002729991433085459,0.0,0.08425052665336692,0.0
41.748803958,-87.578364231,1.0,0.0,0.0002735011347964732,0.0,0.1391513737247605,1.0
41.675149801,-87.639413751,1.0,1.0,0.00027379364697053404,1.0,0.20317777310136478,0.0
41.715733495,-87.569411479,1.0,0.0,0.00027374593873459206,0.0,0.17323295129531155,0.0
41.934136561,-87.70135563,1.0,0.0,0.0002719105062006164,0.0,0.09088621652045123,
41.964522471,-87.656913808,1.0,0.0,0.000271851377777484,0.0,0.09057594646486596,
41.996573329,-87.688627714,1.0,1.0,0.0002715456627163016,1.0,0.1322748260963047,
41.730289129,-87.603148751,1.0,0.0,0.0002735450685856975,0.0,0.15019434962421108,0.0
41.764995307,-87.65817063,1.0,0.0,0.0002731461981701519,0.0,0.1166085941310584,0.0
41.975968415,-87.768014257,2.0,1.0,0.0005428664453259461,0.5,0.16935586052060136,
41.866401642,-87.772934561,1.0,1.0,0.00027212832336191944,1.0,0.1436118175240394,1.0
41.961780348,-87.757421863,2.0,2.0,0.0005431155452670571,1.0,0.1526097656016526,
41.906823047,-87.640885421,1.0,1.0,0.0002722754630055988,1.0,0.030787984469776715,
41.948865877,-87.665670247,1.0,0.0,0.00027192567712361625,0.0,0.07933778398354363,
41.876795906,-87.745297106,3.0,1.0,0.0008164394106100119,0.3333333333333333,0.11550446811935158,0.0
41.801808964,-87.63279685,1.0,1.0,0.00027298466503648843,1.0,0.07634987415756432,0.0
41.737210688,-87.657021796,1.0,0.0,0.0002733316148678185,0.0,0.14349503271298342,0.0
41.812312158,-87.618236995,2.0,0.0,0.0005459228863508691,0.0,0.06679628163040036,0.0
41.93182997,-87.791829036,1.0,0.0,0.00027164523213447217,0.0,0.17070535487584376,
41.84921736,-87.69170237,1.0,0.0,0.00027249225213691155,0.0,0.0683089328344886,0.0
41.682373388,-87.662608004,1.0,0.0,0.0002736737690547392,0.0,0.19845722907332783,0.0
41.807646938,-87.67709342,1.0,0.0,0.0002728086466171492,0.0,0.08485459045021246,1.0
41.90844653,-87.746079452,1.0,0.0,0.00027193851169233564,0.0,0.12017413548871933,
41.931233198,-87.678826993,1.0,0.0,0.00027199920445716255,0.0,0.07229649211634563,
41.823823513,-87.617657648,1.0,0.0,0.00027288811917984275,0.0,0.055618106342748865,0.0
41.925063968,-87.759872475,1.0,1.0,0.00027178800298878947,1.0,0.1382912254733772,
41.942761647,-87.725239623,1.0,0.0,0.00027178057579585187,0.0,0.11528161271916734,
41.939622081,-87.745223791,1.0,0.0,0.00027173901781023463,0.0,0.130796093135008,
41.896089093,-87.666168817,1.0,1.0,0.000272266675291916,1.0,0.04057460187040343,0.0
41.965450838,-87.65333731,2.0,0.0,0.0005437129117498207,0.0,0.0904664239446764,
41.758082475,-87.566354855,1.0,1.0,0.00027347786494303733,1.0,0.13575526778433822,0.0
41.691341871,-87.650952355,2.0,1.0,0.0005473025643152339,0.5,0.1879521770813744,0.0
41.780437938,-87.603929334,1.0,0.0,0.00027321429962010756,0.0,0.10103053851868997,1.0
41.798047561,-87.720848148,1.0,0.0,0.00027273519323140567,0.0,0.12123596101850066,0.0
41.880632459,-87.733639652,2.0,1.0,0.0005443153947903097,0.5,0.10387052842874064,0.0
41.967946496,-87.754130446,1.0,1.0,0.00027152805785104106,1.0,0.15339639058999194,
41.90116228,-87.66743105,1.0,0.0,0.00027222979096699624,0.0,0.04413575288698407,
41.998409055,-87.698450208,1.0,0.0,0.00027150338100017063,0.0,0.13851757929387676,
41.949792703,-87.801014324,1.0,0.0,0.0002715005087848023,0.0,0.1856183945793611,
